id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_GlobalCluster.organizationLevels,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.organizationSubTypes,destinationObjects_Plan.organizationLevels,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.organizationSubTypes,destinationObjects_Project.organizationLevels,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_Emergency.code,reportDetails_sourceType,reportDetails_organization,reportDetails_reportChannel,reportDetails_date,amountUSD_defl,amountUSD_defl_millions,COVID,deflator,destination_org_country,destination_org_iso3,destination_orgtype,domestic_response,dummy,multiyear,new_to_country,new_to_plan,new_to_sector,newMoney_dest,reportDetails_destinationType,source_org_country,source_org_iso3,source_orgtype,sourceObjects_Emergency.behavior,sourceObjects_Emergency.code,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.organizationLevels,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Emergency.organizationTypes,sourceObjects_GlobalCluster.code,sourceObjects_Location.code,sourceObjects_Organization.code,sourceObjects_Plan.behavior,sourceObjects_Plan.code,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.organizationLevels,sourceObjects_Plan.organizationSubTypes,sourceObjects_Plan.organizationTypes,sourceObjects_Project.behavior,sourceObjects_Project.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.organizationLevels,sourceObjects_Project.organizationSubTypes,sourceObjects_Project.organizationTypes,sourceObjects_UsageYear.code,year
1763,0,,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"22 units of Mobile power Generators of various capacity, 14 units water heaters, 15,000 sets of winter clothing*",,,2001-04-23T00:00:00Z,Standard,Bilateral aid,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",4844,"Hungary, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,101,Hungary,single,,,,,Unspecified,"",,,,"",Unspecified,"","","","","",234,Ukraine,single,,,,,4940,"Ukraine, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,32,UKRAINE - Cold Wave - December 2000,single,,,,,Primary; Primary,"Germany, Government of; NA",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,0,0,FALSE,0.456042828,Ukraine,UKR,Governments: National,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,Hungary,HUN,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1764,35681,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - DEM 75,000",,,2001-04-23T00:00:00Z,Standard,Food|Bilateral aid,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",152,Mozambique,single,,,,,3360,"Mozambique, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,22,MOZAMBIQUE - Floods - January 2000,single,,,,,Primary; Primary,"NA; Russian Federation, Government of",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,58373.2778811461,0.0583732778811461,FALSE,0.61125572,Mozambique,MOZ,Governments: National,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1765,213000,2000,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Construction materials; iron sheets (for delivery by railroad, February 2001)",,,2001-04-23T00:00:00Z,Standard,Bilateral aid,TRUE,"",Traditional aid,,paid,2002-03-06T00:00:00Z,1,incoming,single,,"",3006,"Russian Federation, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,184,Russian Federation,single,,,,,Unspecified,"",,,,2,Early Recovery,single,"","","","",16,Azerbaijan,single,,,,,2783,"Azerbaijan, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,49,AZERBAIJAN - Earthquake - December 2000,single,,,,,Primary; Primary,"Office for the Coordination of Humanitarian Affairs; Monaco, Government of",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,914187.5809394,0.9141875809394,FALSE,0.232993758,Azerbaijan,AZE,Governments: National,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Russian Federation,RUS,Governments: Non-DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
10682,420667,2000,,financial,2002-09-19T00:00:00Z,2000-01-02T00:00:00Z,2000-01-02T00:00:00Z,In kind assistance,,,2002-09-13T00:00:00Z,Standard,Humanitarian aid|Bilateral aid,TRUE,"",Traditional aid,,commitment,2002-09-19T00:00:00Z,1,incoming,single,,"",2998,"Saudi Arabia (Kingdom of), Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,196,Saudi Arabia,single,,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",62,Djibouti,single,,,,,3606,"Djibouti, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,,"","",,,,,Primary,"Saudi Arabia (Kingdom of), Government of",,2002-09-13T00:00:00.000Z,1162061.27920144,1.16206127920144,FALSE,0.362000703,Djibouti,DJI,Governments: National,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Saudi Arabia,SAU,Governments: Non-DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1766,5200,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Cash for agriculture/seed,,,2001-04-23T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",4858,"Monaco, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,147,Monaco,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",38,Cambodia,single,,,,,4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,31,CAMBODIA - Floods - August 2000,single,,,,,Primary; Primary,Office for the Coordination of Humanitarian Affairs; Office for the Coordination of Humanitarian Affairs,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,7486.88277979987,0.00748688277979987,FALSE,0.694548072,Cambodia,KHM,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Monaco,MCO,Governments: Non-DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1767,20000,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Cash for shelter,,,2001-04-23T00:00:00Z,Standard,Food,FALSE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,"",4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,21,2000,single,,,,,"","",,,,,Unspecified,"",,,,6,Food Security,single,"","","","",38,Cambodia,single,,,,,4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,31,CAMBODIA - Floods - August 2000,single,,,,,Primary; Primary,Office for the Coordination of Humanitarian Affairs; Office for the Coordination of Humanitarian Affairs,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,39311.1152400449,0.0393111152400449,FALSE,0.508761959,Cambodia,KHM,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,Switzerland,CHE,Multilateral: UN,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1768,200000,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash for health, water and sanitation, education, etc.",,,2001-04-23T00:00:00Z,Standard,Food,FALSE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,"",4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,21,2000,single,,,,,"","",,,,,Unspecified,"",,,,6,Food Security,single,"","","","",38,Cambodia,single,,,,,4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,31,CAMBODIA - Floods - August 2000,single,,,,,Primary; Primary,Office for the Coordination of Humanitarian Affairs; Office for the Coordination of Humanitarian Affairs,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,393111.152400449,0.393111152400449,FALSE,0.508761959,Cambodia,KHM,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,Switzerland,CHE,Multilateral: UN,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1769,275000,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Cash for food,,,2001-04-23T00:00:00Z,Standard,Food,FALSE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,"",4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,21,2000,single,,,,,"","",,,,,Unspecified,"",,,,6,Food Security,single,"","","","",38,Cambodia,single,,,,,4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,31,CAMBODIA - Floods - August 2000,single,,,,,Primary; Primary,World Health Organization; Office for the Coordination of Humanitarian Affairs,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,540527.834550617,0.540527834550617,FALSE,0.508761959,Cambodia,KHM,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,Switzerland,CHE,Multilateral: UN,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1770,50000,1997,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Cash for health,,,2001-04-23T00:00:00Z,Standard,Food,FALSE,"",Traditional aid,,paid,2002-02-13T00:00:00Z,1,internal,single,,"",4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,21,2000,single,,,,,"","",,,,,Unspecified,"",,,,6,Food Security,single,"","","","",38,Cambodia,single,,,,,4398,World Health Organization,single,Multilateral Organizations,UN Agencies,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,31,CAMBODIA - Floods - August 2000,single,,,,,Primary,Office for the Coordination of Humanitarian Affairs,Other,2001-04-23T00:00:00.000Z,98277.7881001123,0.0982777881001123,FALSE,0.508761959,Cambodia,KHM,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,Switzerland,CHE,Multilateral: UN,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1771,40000,,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,For a Disaster Management Coordinator,,,2001-04-23T00:00:00Z,Standard,Food,FALSE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,"",4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,21,2000,single,,,,,"","",,,,,Unspecified,"",,,,6,Food Security,single,"","","","",38,Cambodia,single,,,,,4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,31,CAMBODIA - Floods - August 2000,single,,,,,Primary; Primary,"United States of America, Government of; NA",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,78622.2304800898,0.0786222304800898,FALSE,0.508761959,Cambodia,KHM,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,Switzerland,CHE,Multilateral: UN,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1772,25000,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Cash,,,2001-04-23T00:00:00Z,Standard,Food|Bilateral aid,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,237,United States,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",104,Indonesia,single,,,,,4356,"Indonesia, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,33,INDONESIA - Floods - November 2000,single,,,,,Primary,"Canada, Government of",Other,2001-04-23T00:00:00.000Z,40554.8790578156,0.0405548790578156,FALSE,0.616448639,Indonesia,IDN,Governments: National,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,United States,USA,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1773,0,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - CAD 700,000 (for Armenia, Azerbaijan, Georgia, Tajikistan and Uzbekistan)",,,2001-04-23T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,40,Canada,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",12,Armenia,single,,,,,"","","","","","",,,"","",,,,,,"","",,,,"",21,2000,single,,,,,48,ARMENIA - Drought - August 2000,single,,,,,Primary; Primary,"Russian Federation, Government of; NA",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,0,0,FALSE,0.521573405,Armenia,ARM,Other: Unknown,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Canada,CAN,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1774,72000,2000,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"dry milk mixture, 4,415 tons; canned milk, 1,602 tons; oil/paint, 17.4 tons; linoleum, 4,065 tons; wooden windows and door elements, 7.8 tons",,,2001-04-23T00:00:00Z,Standard,Bilateral aid,TRUE,"",Traditional aid,,paid,2002-03-06T00:00:00Z,1,incoming,single,,"",3006,"Russian Federation, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,184,Russian Federation,single,,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",16,Azerbaijan,single,,,,,2783,"Azerbaijan, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,49,AZERBAIJAN - Earthquake - December 2000,single,,,,,Primary,"Canada, Government of",Other,2001-04-23T00:00:00.000Z,309021.154120361,0.309021154120361,FALSE,0.232993758,Azerbaijan,AZE,Governments: National,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Russian Federation,RUS,Governments: Non-DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1775,0,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - CAD 700,000 (for Armenia, Azerbaijan, Georgia, Tajikistan and Uzbekistan)",,,2001-04-23T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,40,Canada,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",82,Georgia,single,,,,,"","","","","","",,,"","",,,,,,"","",,,,"",21,2000,single,,,,,17,GEORGIA - Drought - August 2000,single,,,,,Primary; Primary,"Canada, Government of; NA",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,0,0,FALSE,0.521573405,Georgia,GEO,Other: Unknown,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Canada,CAN,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1069,686021,,1064,"",2017-01-14T02:19:03.799Z,2000-01-01T00:00:00Z,,"Automatic parent flow for allocation of unearmarked funds for contribution ID 41117 (flow ID 1064, version ID 1).",,,,Standard,"",TRUE,"","",,paid,2017-01-14T02:19:03.799Z,1,incoming,single,,"",,"","","","","",21,2000,single,,,,,"","",,,,,Unspecified,"",,,,"",Unspecified,"","","","","",,"","",,,,,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,,"","",,,,,Secondary,Office for the Coordination of Humanitarian Affairs,Other,,987722.848361747,0.987722848361747,FALSE,0.694548072,"",,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,,DAC,Other: Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1776,0,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - CAD 700,000 (for Armenia, Azerbaijan, Georgia, Tajikistan and Uzbekistan)",,,2001-04-23T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,40,Canada,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",220,Tajikistan,single,,,,,"","","","","","",,,"","",,,,,,"","",,,,"",21,2000,single,,,,,39,TAJIKISTAN - Drought - July 2000,single,,,,,Primary; Primary,"Canada, Government of; NA",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,0,0,FALSE,0.521573405,Tajikistan,TJK,Other: Unknown,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Canada,CAN,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1777,0,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - CAD 700,000 (for Armenia, Azerbaijan, Georgia, Tajikistan and Uzbekistan)",,,2001-04-23T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,40,Canada,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",240,Uzbekistan,single,,,,,"","","","","","",,,"","",,,,,,"","",,,,"",21,2000,single,,,,,20,UZBEKISTAN - Drought - August 2000,single,,,,,Primary; Primary,International Federation of Red Cross and Red Crescent Societies; International Federation of Red Cross and Red Crescent Societies,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,0,0,FALSE,0.521573405,Uzbekistan,UZB,Other: Unknown,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Canada,CAN,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1778,37500,2000,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash for initial procurement of relief materials - CHF 67,500",,,2001-04-23T00:00:00Z,Standard,"",FALSE,"",Traditional aid,,paid,2002-03-06T00:00:00Z,1,internal,single,,"",4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,21,2000,single,,,,,"","",,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",104,Indonesia,single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,33,INDONESIA - Floods - November 2000,single,,,,,Primary; Primary,Office for the Coordination of Humanitarian Affairs; Office for the Coordination of Humanitarian Affairs,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,73708.3410750842,0.0737083410750842,FALSE,0.508761959,Indonesia,IDN,Red Cross: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,Switzerland,CHE,Red Cross: International,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1779,20000,,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Emergency grant,,,2001-04-23T00:00:00Z,Standard,Food,FALSE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,"",4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,21,2000,single,,,,,"","",,,,,Unspecified,"",,,,6,Food Security,single,"","","","",104,Indonesia,single,,,,,4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,33,INDONESIA - Floods - November 2000,single,,,,,Primary,Office for the Coordination of Humanitarian Affairs,Other,2001-04-23T00:00:00.000Z,39311.1152400449,0.0393111152400449,FALSE,0.508761959,Indonesia,IDN,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,Switzerland,CHE,Multilateral: UN,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1780,20000,,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Emergency grant held in reserve from Denmark,,,2001-04-23T00:00:00Z,Standard,Food,FALSE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,"",4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,21,2000,single,,,,,"","",,,,,Unspecified,"",,,,6,Food Security,single,"","","","",104,Indonesia,single,,,,,4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,33,INDONESIA - Floods - November 2000,single,,,,,Primary; Primary,"Norway, Government of; United Nations Children's Fund",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,39311.1152400449,0.0393111152400449,FALSE,0.508761959,Indonesia,IDN,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,Switzerland,CHE,Multilateral: UN,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1781,231204,,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Contribution for water equipment - NOK 2,138,640",,,2001-04-23T00:00:00Z,Standard,Safety and security of staff and operations,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",2930,"Norway, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,167,Norway,single,,,,,Unspecified,"",,,,26480,Coordination and support services,single,"","","","",243,Viet Nam,single,,,,,2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,53,VIET NAM - Floods - September 2000,single,,,,,Primary; Primary,"NA; Japan, Government of",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,562749.232655895,0.562749232655895,FALSE,0.410847295,Viet Nam,VNM,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Norway,NOR,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1782,263818,2000,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"100 tents, 400 plastic sheets, 2,000 kitchen sets, 200 portable cooking stoves, 200 sets medicines and medical equipment (including transportation) - JPY 29,020,000",,,2001-04-23T00:00:00Z,Standard,Bilateral aid,TRUE,"",Traditional aid,,paid,2002-03-06T00:00:00Z,1,incoming,single,,"",4537,"Japan, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,112,Japan,single,,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",104,Indonesia,single,,,,,4356,"Indonesia, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,33,INDONESIA - Floods - November 2000,single,,,,,Primary; Primary,"Romania, Government of; NA",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,198911.654420652,0.198911654420652,FALSE,1.326307404,Indonesia,IDN,Governments: National,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Japan,JPN,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
