id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,refCode,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.organizationSubTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.organizationSubTypes,destinationObjects_Cluster.code,destinationObjects_GlobalCluster.code,destinationObjects_Location.code,destinationObjects_Organization.code,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.organizationSubTypes,destinationObjects_Project.code,destinationObjects_UsageYear.code,destinationObjects_Emergency.code
235265,556174,,,financial,2021-07-12T10:12:56.255Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,"Cholera response IFRC Country Support Platform . Multi year 2021/2022/2023/2024. 2022 portion total amount CHF 500,000   (7F-10727.01.01)",earmarked,0.899,2021-07-07T00:00:00Z,Standard,Multiyear,TRUE,500000,CHF,Traditional aid,235263,commitment,2021-07-12T10:12:56.255Z,1,incoming,single,7F-10727.01.01,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,42,2021,single,,,,,,,,,,,,,251,Global,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,International Society,43,2022,single,,,11,Water Sanitation Hygiene,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235269,0,,235271|235270,financial,2021-07-12T10:33:03.464Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,"Additional: Réduction des Risques de Catastrophes Naturelles dans le Sud et le Sud-est d'Haïti (RRC). 2021/2022 , total amount CHF 226,362  (7F-09540.02)",earmarked,0.899,2021-07-07T00:00:00Z,Parked,Multiyear,TRUE,0,CHF,Traditional aid,,commitment,2021-11-15T08:56:22.803Z,1,incoming,shared,7F-09540.02,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,42,2021,single,,,,,,,,,,,,,96,Haiti,single,,,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,National government,42; 43,2021; 2022,shared; shared,NULL; NULL,NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235271,147453,,,financial,2021-07-12T10:35:49.232Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,"Additional: Réduction des Risques de Catastrophes Naturelles dans le Sud et le Sud-est d'Haïti (RRC). 2021/2022. 2022, portion, total amount CHF 132, 560 (7F-09540.02)",earmarked,0.899,2021-07-07T00:00:00Z,Standard,Multiyear,TRUE,132560,CHF,Traditional aid,235269,commitment,2021-08-13T08:56:27.335Z,1,incoming,single,7F-09540.02,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,42,2021,single,,,,,,,,,,,,,96,Haiti,single,,,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,National government,43,2022,single,,,26480,Coordination and support services,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235272,0,,235274|235273,financial,2021-07-12T10:39:34.190Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,"Additional: Réduction des Risques de Catastrophes Naturelles dans le Sud et le Sud-est d'Haïti (RRC). 2021/2022 , total amount CHF 276,026 (Z7FH14800022)",earmarked,0.899,2021-07-07T00:00:00Z,Parked,Multiyear,TRUE,0,CHF,Traditional aid,,commitment,2021-11-15T08:57:25.540Z,1,incoming,shared,Z7FH14800022,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,42,2021,single,,,,,,,,,,,,,96,Haiti,single,,,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,National government,43; 42,2022; 2021,shared; shared,NULL; NULL,NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235274,300692,,,financial,2021-07-12T10:44:30.983Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,"Additional: Réduction des Risques de Catastrophes Naturelles dans le Sud et le Sud-est d'Haïti (RRC). 2021/2022. 2022 portion, total amount CHF 270,322 (Z7FH14800022)",earmarked,0.899,2021-07-07T00:00:00Z,Standard,Multiyear,TRUE,270322,CHF,Traditional aid,235272,commitment,2021-08-13T08:58:17.266Z,1,incoming,single,Z7FH14800022,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,42,2021,single,,,,,,,,,,,,,96,Haiti,single,,,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,National government,43,2022,single,,,26480,Coordination and support services,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235278,0,,235281|235279,financial,2021-07-12T12:06:41.704Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,"Additional: Réduction des Risques de Catastrophes Naturelles dans le Sud et le Sud-est d'Haïti (RRC). 2021/2022 , total amount CHF 304,607  (Z7H314300085)",earmarked,0.899,2021-07-07T00:00:00Z,Parked,Multiyear,TRUE,0,CHF,Traditional aid,,commitment,2021-11-15T08:59:16.117Z,1,incoming,shared,Z7H314300085,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,42,2021,single,,,,,,,,,,,,,96,Haiti,single,,,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,National government,42; 43,2021; 2022,shared; shared,NULL; NULL,NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235281,331034,,,financial,2021-07-12T12:28:06.205Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,"Additional: Réduction des Risques de Catastrophes Naturelles dans le Sud et le Sud-est d'Haïti (RRC). 2021/2022. 2022 portion, total amount CHF 297,600  (Z7H314300085)",earmarked,0.899,2021-07-07T00:00:00Z,Standard,Multiyear,TRUE,297600,CHF,Traditional aid,235278,commitment,2021-08-13T08:59:16.996Z,1,incoming,single,Z7H314300085,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,42,2021,single,,,,,,,,,,,,,96,Haiti,single,,,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,National government,43,2022,single,,,26480,Coordination and support services,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235298,0,,235302|235301|235300|235299,financial,2021-07-12T13:03:29.468Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,"Food security, Emergency food assistance. Multi year 2021 to 2024, total amount CHF 1,450,000  (7F-10736.01)",earmarked,0.899,2021-07-07T00:00:00Z,Parked,Multiyear,TRUE,0,CHF,Traditional aid,,commitment,2021-07-12T13:11:00.028Z,1,incoming,shared,7F-10736.01,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,42,2021,single,,,,,,,,,,,,,162,Niger,single,,,4536,Action Contre la Faim,single,NGO,International,45; 44; 43; 42,2024; 2023; 2022; 2021,shared; shared; shared; shared,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235300,561735,,,financial,2021-07-12T13:07:59.780Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,"Food security, Emergency food assistance. Multi year 2021 to 2024. 2022, portion total amount CHF 505'000 (7F-10736.01)",earmarked,0.899,2021-07-07T00:00:00Z,Standard,Multiyear,TRUE,505000,CHF,Traditional aid,235298,commitment,2021-07-12T13:10:59.691Z,1,incoming,single,7F-10736.01,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,42,2021,single,,,,,,,,,,,,,162,Niger,single,,,4536,Action Contre la Faim,single,NGO,International,43,2022,single,,,6,Food Security,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235305,79421,,235307,financial,2021-07-12T13:14:14.691Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,"Protection access and security . Multi year 2021-2022, total amount CHF 357,000 (7F-10810.01)",earmarked,0.899,2021-07-07T00:00:00Z,Parked,Multiyear,TRUE,71400,CHF,Traditional aid,,commitment,2021-07-12T13:18:23.488Z,1,incoming,shared,7F-10810.01,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,42,2021,single,,,,,,,,,,,,,39,Cameroon,single,,,3001,International Rescue Committee,single,NGO,International,42; 43,2021; 2022,shared; shared,NULL; NULL,NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235395,179090,2022,,financial,2021-07-13T02:25:56.107Z,2020-04-27T00:00:00Z,2020-04-27T00:00:00Z,Improved living conditions for women and girls in Rohingy refugee camps and host communities in Cox’s Bazar/Bangladesh through access to sexual and reproductive medicine and preventive measures to reduce gender-based violence (2022 portion),earmarked,0.916,2021-07-12T00:00:00Z,Standard,Multiyear,TRUE,164046,EUR,Traditional aid,208968,commitment,2021-07-13T09:16:39.911Z,1,incoming,single,AA-S09 321.50 BGD 02/20,83,Germany,single,,,4306,"Germany, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,19,Bangladesh,single,,,8473,Care Germany,single,NGO,International,43,2022,single,,,13; 7,Protection - Gender-Based Violence; Health,shared; shared,NULL; NULL,NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235396,0,2021,235399|235398|235397,financial,2021-07-13T02:25:56.311Z,2021-07-12T00:00:00Z,2021-07-12T00:00:00Z,"Integrated life-saving emergency aid for vulnerable, vulnerable refugees and internally displaced persons and their host communities in the regional states of Benishangul and Gambella, Ethiopia",,0.838,2021-07-12T00:00:00Z,Parked,Multiyear,TRUE,0,EUR,Traditional aid,,commitment,2021-07-13T09:22:00.133Z,1,incoming,shared,AA-S09-321.50 ETH 02/21,83,Germany,single,,,4306,"Germany, Government of",single,Government,National government,44; 43; 42,2023; 2022; 2021,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,,,,,,,,,,,71,Ethiopia,single,,,3790,HelpAge International,single,NGO,International,42; 43; 44,2021; 2022; 2023,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235398,1193317,2022,,financial,2021-07-13T02:25:56.673Z,2021-07-12T00:00:00Z,2021-07-12T00:00:00Z,"Integrated life-saving emergency aid for vulnerable, vulnerable refugees and internally displaced persons and their host communities in the regional states of Benishangul and Gambella, Ethiopia (2022 portion)",,0.838,2021-07-12T00:00:00Z,Standard,Multiyear,TRUE,1000000,EUR,Traditional aid,235396,commitment,2021-07-13T09:20:35.558Z,1,incoming,single,AA-S09-321.50 ETH 02/21,83,Germany,single,,,4306,"Germany, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,71,Ethiopia,single,,,3790,HelpAge International,single,NGO,International,43,2022,single,,,6; 11,Food Security; Water Sanitation Hygiene,shared; shared,NULL; NULL,NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235415,0,,235541|235539,financial,2021-07-13T07:51:10.572Z,2021-05-26T00:00:00Z,2021-05-26T00:00:00Z,Providing support in health and shelter to Rohingya Refugees in Cox Bazar camp,earmarked,,2021-06-08T00:00:00Z,Parked,Multiyear,FALSE,,,Traditional aid,,commitment,2021-07-14T05:55:37.238Z,1,incoming,shared,,,,,,,4009,Kuwait Red Crescent Society,single,Red Cross/Red Crescent,National Society,42,2021,single,,,,,,,,,,,,,19,Bangladesh,single,,,2723,Qatar Red Crescent Society,single,Red Cross/Red Crescent,National Society,43; 42,2022; 2021,shared; shared,NULL; NULL,NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235417,0,,235419|235422|235418,financial,2021-07-13T08:38:52.282Z,2020-03-24T00:00:00Z,2020-03-24T00:00:00Z,Quest Initiative: Supporting HIS and Capacity Building of Health System in Northern Syria,earmarked,,2021-07-01T00:00:00Z,Parked,Multiyear,TRUE,,,Traditional aid,,commitment,2021-07-14T13:43:29.375Z,1,incoming,shared,GA/QFFD/QRC/007/2020,181,Qatar,single,,,87,"Qatar, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,218,Syrian Arab Republic,single,,,2723,Qatar Red Crescent Society,single,Red Cross/Red Crescent,National Society,43; 41; 42,2022; 2020; 2021,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,7,Health,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235422,404374,,,financial,2021-07-13T08:54:24.407Z,2020-03-24T00:00:00Z,2020-03-24T00:00:00Z,Quest Initiative: Supporting HIS and Capacity Building of Health System in Northern Syria,earmarked,,2021-07-01T00:00:00Z,Standard,Multiyear,TRUE,,,Traditional aid,235417,commitment,2021-07-13T08:54:24.407Z,1,incoming,single,GA/QFFD/QRC/007/2020,181,Qatar,single,,,87,"Qatar, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,218,Syrian Arab Republic,single,,,2723,Qatar Red Crescent Society,single,Red Cross/Red Crescent,National Society,43,2022,single,,,7,Health,single,,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,,,,,,,,,,,,,,,,,,,,,,,,,
235541,1700000,,,financial,2021-07-14T04:18:34.835Z,2021-05-26T00:00:00Z,2021-05-26T00:00:00Z,Providing support in health and shelter to Rohingya Refugees in Cox Bazar camp,earmarked,,2021-06-08T00:00:00Z,Standard,Multiyear,FALSE,,,Traditional aid,235415,commitment,2021-07-14T04:18:34.835Z,1,incoming,single,,,,,,,4009,Kuwait Red Crescent Society,single,Red Cross/Red Crescent,National Society,42,2021,single,,,,,,,,,,,,,19,Bangladesh,single,,,2723,Qatar Red Crescent Society,single,Red Cross/Red Crescent,National Society,43,2022,single,,,7; 4,Health; Emergency Shelter and NFI,shared; shared,NULL; NULL,NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235643,0,2021,235645|235644,financial,2021-07-16T02:25:23.737Z,2021-07-15T00:00:00Z,2021-07-15T00:00:00Z,Strengthening the WASH sector and contributing to the implementation of the GWC Global Roadmap in line with the German humanitarian WASH strategy (2021-2022),,0.838,2021-07-15T00:00:00Z,Parked,Multiyear,TRUE,0,EUR,Traditional aid,,commitment,2021-07-21T10:12:31.765Z,1,incoming,shared,AA-S08-321.50 ALL 09/21,83,Germany,single,,,4306,"Germany, Government of",single,Government,National government,43; 42,2022; 2021,shared; shared,NULL; NULL,NULL; NULL,,,,,,,,,,,,,,,,7658,German Toilet Organization e.V.,single,NGO,International,42; 43,2021; 2022,shared; shared,NULL; NULL,NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235645,1034499,2022,,financial,2021-07-16T02:25:24.091Z,2021-07-15T00:00:00Z,2021-07-15T00:00:00Z,Strengthening the WASH sector and contributing to the implementation of the GWC Global Roadmap in line with the German humanitarian WASH strategy (2021-2022) (2022 portion),,0.838,2021-07-15T00:00:00Z,Standard,Multiyear,TRUE,866910,EUR,Traditional aid,235643,commitment,2021-07-21T10:11:52.153Z,1,incoming,single,AA-S08-321.50 ALL 09/21,83,Germany,single,,,4306,"Germany, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,,,,,,7658,German Toilet Organization e.V.,single,NGO,International,43,2022,single,,,11,Water Sanitation Hygiene,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235668,0,2021,235671|235670|235669,financial,2021-07-17T02:25:27.180Z,2021-07-16T00:00:00Z,2021-07-16T00:00:00Z,Humanitarian mine action in Ninewa governorate and Sulymaniyah governorate,,0.838,2021-07-16T00:00:00Z,Parked,Mine action|Multiyear,TRUE,0,EUR,Traditional aid,,commitment,2021-07-21T10:02:25.485Z,1,incoming,shared,AA-S09 440.70 IRQ 01/21,83,Germany,single,,,4306,"Germany, Government of",single,Government,National government,44; 43; 42,2023; 2022; 2021,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,,,,,,,,,,,106,Iraq,single,,,2404,Mines Advisory Group,single,NGO,International,42; 43; 44,2021; 2022; 2023,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235670,1770246,2022,,financial,2021-07-17T02:25:27.638Z,2021-07-16T00:00:00Z,2021-07-16T00:00:00Z,Humanitarian mine action in Ninewa governorate and Sulymaniyah governorate (2022 portion),,0.838,2021-07-16T00:00:00Z,Standard,Mine action|Multiyear,TRUE,1483466,EUR,Traditional aid,235668,commitment,2021-07-21T10:01:24.218Z,1,incoming,single,AA-S09 440.70 IRQ 01/21,83,Germany,single,,,4306,"Germany, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,106,Iraq,single,,,2404,Mines Advisory Group,single,NGO,International,43,2022,single,,,15,Protection - Mine Action,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235686,358422,2021,237236|234001,financial,2021-07-17T02:25:36.374Z,2020-12-16T00:00:00Z,2020-12-16T00:00:00Z,"-,Action A: Man made crisis and natural disasters,Action C: DIPECHO - BOSNIA-HERZEGOVINA (ECHO/UKR/BUD/2021/91000)",,0.837,2021-07-16T00:00:00Z,Parked,,TRUE,300000,EUR,Traditional aid,,commitment,2021-08-11T08:03:49.459Z,1,incoming,single,ECHO/UKR/BUD/2021/91000,,,,,,8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Inter-governmental,,42,2021,single,,,,,,,,,,,,,28,Bosnia and Herzegovina,single,,,,,,,,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235702,0,2021,235705|235704|235703,financial,2021-07-20T02:25:16.403Z,2021-07-19T00:00:00Z,2021-07-19T00:00:00Z,Humanitarian mine clearance towards completion in Sri Lanka,,0.838,2021-07-19T00:00:00Z,Parked,Mine action|Multiyear,TRUE,0,EUR,Traditional aid,,commitment,2021-07-21T08:49:39.908Z,1,incoming,shared,AA-S09 321.50 LKA 01/21,83,Germany,single,,,4306,"Germany, Government of",single,Government,National government,44; 43; 42,2023; 2022; 2021,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,,,,,,,,,,,210,Sri Lanka,single,,,2404,Mines Advisory Group,single,NGO,International,42; 43; 44,2021; 2022; 2023,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235704,1193317,2022,,financial,2021-07-20T02:25:16.935Z,2021-07-19T00:00:00Z,2021-07-19T00:00:00Z,Humanitarian mine clearance towards completion in Sri Lanka (2022 portion),,0.838,2021-07-19T00:00:00Z,Standard,Mine action|Multiyear,TRUE,1000000,EUR,Traditional aid,235702,commitment,2021-07-21T08:49:07.260Z,1,incoming,single,AA-S09 321.50 LKA 01/21,83,Germany,single,,,4306,"Germany, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,210,Sri Lanka,single,,,2404,Mines Advisory Group,single,NGO,International,43,2022,single,,,15,Protection - Mine Action,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235706,0,2021,235761|235760|235759|235756|235755|235754|235730|235729|235728|235727|235726|235725|235724|235723|235722|235721|235720|235719|235718|235717|235716|235715|235714|235713|235711|235710|235709|235707,financial,2021-07-20T02:25:17.500Z,2021-07-19T00:00:00Z,2021-07-19T00:00:00Z,Multisectoral humanitarian response to the deteriorating food situation with a focus on severely affected crisis contexts in Sub-Saharan Africa,,0.838,2021-07-19T00:00:00Z,Parked,Multiyear,TRUE,0,EUR,Traditional aid,,commitment,2022-01-21T08:36:52.316Z,1,incoming,shared,AA-S09 321.50 AFR 03/21,83,Germany,single,,,4306,"Germany, Government of",single,Government,National government,45; 44; 43; 42,2024; 2023; 2022; 2021,shared; shared; shared; shared,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,,,,,,,,,,,137; 212; 211; 206; 233; 71,Mali; Sudan; South Sudan; Somalia; Uganda; Ethiopia,shared; shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL; NULL,9257,Action Against Hunger,single,NGO,International,42; 43; 44; 45,2021; 2022; 2023; 2024,shared; shared; shared; shared,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235713,968377,2022,,financial,2021-07-20T02:25:19.290Z,2021-07-19T00:00:00Z,2021-07-19T00:00:00Z,ETHIOPIA - Multisectoral humanitarian response to the deteriorating food situation with a focus on severely affected crisis contexts in Sub-Saharan Africa (2022 portion),,0.838,2021-07-19T00:00:00Z,Standard,Multiyear,TRUE,811500,EUR,Traditional aid,235706,commitment,2021-07-21T09:44:13.832Z,1,incoming,single,AA-S09 321.50 AFR 03/21,83,Germany,single,,,4306,"Germany, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,71,Ethiopia,single,,,9257,Action Against Hunger,single,NGO,International,43,2022,single,,,6; 7; 9; 11,Food Security; Health; Nutrition; Water Sanitation Hygiene,shared; shared; shared; shared,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235714,964797,2022,,financial,2021-07-20T02:25:19.523Z,2021-07-19T00:00:00Z,2021-07-19T00:00:00Z,SUDAN - Multisectoral humanitarian response to the deteriorating food situation with a focus on severely affected crisis contexts in Sub-Saharan Africa (2022 portion),,0.838,2021-07-19T00:00:00Z,Standard,Multiyear,TRUE,808500,EUR,Traditional aid,235706,commitment,2021-07-21T09:43:28.728Z,1,incoming,single,AA-S09 321.50 AFR 03/21,83,Germany,single,,,4306,"Germany, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,212,Sudan,single,,,9257,Action Against Hunger,single,NGO,International,43,2022,single,,,6; 7; 9; 11,Food Security; Health; Nutrition; Water Sanitation Hygiene,shared; shared; shared; shared,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235715,1270286,2022,,financial,2021-07-20T02:25:19.813Z,2021-07-19T00:00:00Z,2021-07-19T00:00:00Z,SOMALIA - Multisectoral humanitarian response to the deteriorating food situation with a focus on severely affected crisis contexts in Sub-Saharan Africa (2022 portion),,0.838,2021-07-19T00:00:00Z,Standard,Multiyear,TRUE,1064500,EUR,Traditional aid,235706,commitment,2022-01-21T08:36:52.162Z,1,incoming,single,AA-S09 321.50 AFR 03/21,83,Germany,single,,,4306,"Germany, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,206,Somalia,single,,,9257,Action Against Hunger,single,NGO,International,43,2022,single,,,11; 9; 7; 6,Water Sanitation Hygiene; Nutrition; Health; Food Security,shared; shared; shared; shared,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,,,,,,,,,,,1063,Somalia Humanitarian Response Plan 2022,single,,,,,,,,,,,,,,,
235716,1198091,2022,,financial,2021-07-20T02:25:20.060Z,2021-07-19T00:00:00Z,2021-07-19T00:00:00Z,SOUTH SUDAN REPUBLIC - Multisectoral humanitarian response to the deteriorating food situation with a focus on severely affected crisis contexts in Sub-Saharan Africa (2022 portion),,0.838,2021-07-19T00:00:00Z,Standard,Multiyear,TRUE,1004000,EUR,Traditional aid,235706,commitment,2021-07-21T09:40:57.276Z,1,incoming,single,AA-S09 321.50 AFR 03/21,83,Germany,single,,,4306,"Germany, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,211,South Sudan,single,,,9257,Action Against Hunger,single,NGO,International,43,2022,single,,,6; 7; 9; 11,Food Security; Health; Nutrition; Water Sanitation Hygiene,shared; shared; shared; shared,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235717,600239,2022,,financial,2021-07-20T02:25:20.286Z,2021-07-19T00:00:00Z,2021-07-19T00:00:00Z,UGANDA - Multisectoral humanitarian response to the deteriorating food situation with a focus on severely affected crisis contexts in Sub-Saharan Africa (2022 portion),,0.838,2021-07-19T00:00:00Z,Standard,Multiyear,TRUE,503000,EUR,Traditional aid,235706,commitment,2021-07-21T09:39:33.832Z,1,incoming,single,AA-S09 321.50 AFR 03/21,83,Germany,single,,,4306,"Germany, Government of",single,Government,National government,43,2022,single,,,,,,,,,,,,,233,Uganda,single,,,9257,Action Against Hunger,single,NGO,International,43,2022,single,,,6; 7; 9; 11,Food Security; Health; Nutrition; Water Sanitation Hygiene,shared; shared; shared; shared,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
