id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_GlobalCluster.organizationLevels,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.organizationSubTypes,destinationObjects_Plan.organizationLevels,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.organizationSubTypes,destinationObjects_Project.organizationLevels,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_Emergency.code,reportDetails_sourceType,reportDetails_organization,reportDetails_reportChannel,reportDetails_date
24209,1536974,2000,,financial,2004-11-18T00:00:00Z,2000-11-10T00:00:00Z,2000-11-10T00:00:00Z,Humanitarian assistance,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,incoming,single,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,236,United Kingdom,single,,,,,,,,,,26479,Multi-sector,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"United States of America, Government of",NA,2004-11-17T00:00:00.000Z
24210,724251,2000,,financial,2004-11-18T00:00:00Z,2000-01-05T00:00:00Z,2000-01-05T00:00:00Z,Humanitarian assistance,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,incoming,single,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,237,United States,single,,,,,,,,,,26479,Multi-sector,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4102,America's Development Foundation,single,Private Organizations,Local/National Private Organizations,Local and National Non-State Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"United States of America, Government of",NA,2004-11-17T00:00:00.000Z
24211,1918612,2000,,financial,2004-11-18T00:00:00Z,2000-08-01T00:00:00Z,2000-08-01T00:00:00Z,Humanitarian assistance,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,incoming,single,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,237,United States,single,,,,,,,,,,26479,Multi-sector,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4808,International Orthodox Christian Charities,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"United States of America, Government of",NA,2004-11-17T00:00:00.000Z
24212,1258744,2000,,financial,2004-11-18T00:00:00Z,2000-06-01T00:00:00Z,2000-06-01T00:00:00Z,Humanitarian assistance,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,incoming,single,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,237,United States,single,,,,,,,,,,26479,Multi-sector,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,2656,International Relief and Development,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"United States of America, Government of",NA,2004-11-17T00:00:00.000Z
24213,1191897,2000,,financial,2004-11-18T00:00:00Z,2000-06-01T00:00:00Z,2000-06-01T00:00:00Z,Humanitarian assistance,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,incoming,single,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,237,United States,single,,,,,,,,,,26479,Multi-sector,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,3001,International Rescue Committee,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"United States of America, Government of",NA,2004-11-17T00:00:00.000Z
24214,778727,2000,,financial,2004-11-18T00:00:00Z,2000-06-01T00:00:00Z,2000-06-01T00:00:00Z,Humanitarian assistance,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,incoming,single,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,237,United States,single,,,,,,,,,,26479,Multi-sector,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,2849,Save the Children,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,"United States of America, Government of",NA,2004-11-17T00:00:00.000Z
24215,248400,2000,,financial,2004-11-18T00:00:00Z,2000-03-01T00:00:00Z,2000-03-01T00:00:00Z,Cash to increase self-sufficiency for refugees from Croatia and Bosnia and displaced persons in Kosovo in rural northern Montenegro through micro-credits for livestock,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,incoming,single,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,237,United States,single,,,,,,,,,,2,Early Recovery,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,1850,World Vision International,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,European Commission's Humanitarian Aid and Civil Protection Department,NA,2004-11-17T00:00:00.000Z
24216,6890716,2000,,financial,2004-11-18T00:00:00Z,2000-07-12T00:00:00Z,2000-07-12T00:00:00Z,Humanitarian assistance,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,TRUE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,incoming,single,,,8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,21,2000,single,,,,,,,,,,,,,,,,26479,Multi-sector,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,United Nations High Commissioner for Refugees,NA,2004-11-17T00:00:00.000Z
24217,2217370,2000,,financial,2004-11-18T00:00:00Z,2000-04-26T00:00:00Z,2000-04-26T00:00:00Z,Humanitarian assistance,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,FALSE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,internal,single,,,4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,21,2000,single,,,,,,,,,,,,,,,,26479,Multi-sector,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,Australian Red Cross,NA,2004-11-17T00:00:00.000Z
24218,178229,2000,,financial,2004-11-18T00:00:00Z,2000-06-27T00:00:00Z,2000-06-27T00:00:00Z,Humanitarian assistance,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,FALSE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,internal,single,,,117,Australian Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,21,2000,single,,,,,,,,,,,,,,,,26479,Multi-sector,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,Austrian Red Cross,NA,2004-11-17T00:00:00.000Z
24219,28902,2000,,financial,2004-11-18T00:00:00Z,2000-10-20T00:00:00Z,2000-10-20T00:00:00Z,Delegate,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,FALSE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,internal,single,,,2051,Austrian Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,21,2000,single,,,,,,,,,,,,,,,,26480,Coordination and support services,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,Belgian Red Cross,NA,2004-11-17T00:00:00.000Z
24220,224702,2000,,financial,2004-11-18T00:00:00Z,2000-01-19T00:00:00Z,2000-01-19T00:00:00Z,Delegate,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,FALSE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,internal,single,,,3253,Belgian Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,21,2000,single,,,,,,,,,,,,,,,,26480,Coordination and support services,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,Cyprus Red Cross,NA,2004-11-17T00:00:00.000Z
24221,34,2000,,financial,2004-11-18T00:00:00Z,2000-01-13T00:00:00Z,2000-01-13T00:00:00Z,Humanitarian assistance,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,FALSE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,internal,single,,,4008,Cyprus Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,21,2000,single,,,,,,,,,,,,,,,,26479,Multi-sector,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,Danish Red Cross,NA,2004-11-17T00:00:00.000Z
24222,182788,2000,,financial,2004-11-18T00:00:00Z,2000-09-01T00:00:00Z,2000-09-01T00:00:00Z,Humanitarian assistance,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,FALSE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,internal,single,,,2054,Danish Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,21,2000,single,,,,,,,,,,,,,,,,26479,Multi-sector,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,German Red Cross,NA,2004-11-17T00:00:00.000Z
24223,268111,2000,,financial,2004-11-18T00:00:00Z,2000-09-01T00:00:00Z,2000-09-01T00:00:00Z,Humanitarian assistance,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,FALSE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,internal,single,,,2992,German Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,21,2000,single,,,,,,,,,,,,,,,,26479,Multi-sector,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,Icelandic Red Cross,NA,2004-11-17T00:00:00.000Z
24224,245153,2000,,financial,2004-11-18T00:00:00Z,2000-11-21T00:00:00Z,2000-11-21T00:00:00Z,Humanitarian assistance,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,FALSE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,internal,single,,,4416,Icelandic Red Cross,single,Red Cross/Red Crescent Organizations,Red Cross/Red Crescent National Societies,Local and National Non-State Actors,21,2000,single,,,,,,,,,,,,,,,,26479,Multi-sector,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,Irish Red Cross Society,NA,2004-11-17T00:00:00.000Z
24225,96199,2000,,financial,2004-11-18T00:00:00Z,2000-10-06T00:00:00Z,2000-10-06T00:00:00Z,Humanitarian assistance,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,FALSE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,internal,single,,,8489,Irish Red Cross Society,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,21,2000,single,,,,,,,,,,,,,,,,26479,Multi-sector,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,Italian Red Cross,NA,2004-11-17T00:00:00.000Z
24226,8671,2000,,financial,2004-11-18T00:00:00Z,2000-10-20T00:00:00Z,2000-10-20T00:00:00Z,Delegate,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,FALSE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,internal,single,,,68,Italian Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,21,2000,single,,,,,,,,,,,,,,,,26480,Coordination and support services,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,Japanese Red Cross Society,NA,2004-11-17T00:00:00.000Z
24227,187797,2000,,financial,2004-11-18T00:00:00Z,2000-10-20T00:00:00Z,2000-10-20T00:00:00Z,"In-country costs, delegate, satellite phone bill",,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,FALSE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,internal,single,,,2061,Japanese Red Cross Society,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,21,2000,single,,,,,,,,,,,,,,,,26480,Coordination and support services,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,Republic of Korea National Red Cross,NA,2004-11-17T00:00:00.000Z
24228,43658,2000,,financial,2004-11-18T00:00:00Z,2000-10-20T00:00:00Z,2000-10-20T00:00:00Z,Delegates,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,FALSE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,internal,single,,,3038,Republic of Korea National Red Cross,single,Red Cross/Red Crescent Organizations,Red Cross/Red Crescent National Societies,Local and National Non-State Actors,21,2000,single,,,,,,,,,,,,,,,,26480,Coordination and support services,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,Red Cross of Monaco,NA,2004-11-17T00:00:00.000Z
24229,29571,2000,,financial,2004-11-18T00:00:00Z,2000-01-17T00:00:00Z,2000-01-17T00:00:00Z,Humanitarian assistance,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,FALSE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,internal,single,,,2457,Red Cross of Monaco,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,21,2000,single,,,,,,,,,,,,,,,,26479,Multi-sector,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,The Netherlands Red Cross,NA,2004-11-17T00:00:00.000Z
24230,64219,2000,,financial,2004-11-18T00:00:00Z,2000-01-17T00:00:00Z,2000-01-17T00:00:00Z,Running costs and delegates,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,FALSE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,internal,single,,,2470,The Netherlands Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,21,2000,single,,,,,,,,,,,,,,,,26480,Coordination and support services,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,Norwegian Red Cross,NA,2004-11-17T00:00:00.000Z
24231,24584,2000,,financial,2004-11-18T00:00:00Z,2000-10-30T00:00:00Z,2000-10-30T00:00:00Z,Cash for medical equipment,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,FALSE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,internal,single,,,2473,Norwegian Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,21,2000,single,,,,,,,,,,,,,,,,7,Health,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,Swedish Red Cross,NA,2004-11-17T00:00:00.000Z
24232,59965,2000,,financial,2004-11-18T00:00:00Z,2000-10-23T00:00:00Z,2000-10-23T00:00:00Z,Humanitarian assistance,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,FALSE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,internal,single,,,5310,Swedish Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,21,2000,single,,,,,,,,,,,,,,,,26479,Multi-sector,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,American Red Cross,NA,2004-11-17T00:00:00.000Z
24233,1049605,2000,,financial,2004-11-18T00:00:00Z,2000-10-20T00:00:00Z,2000-10-20T00:00:00Z,Humanitarian assistance,,,2004-11-17T00:00:00Z,Standard,Humanitarian aid,FALSE,,Traditional aid,,commitment,2004-11-18T00:00:00Z,1,internal,single,,,105,American Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,21,2000,single,,,,,,,,,,,,,,,,26479,Multi-sector,single,,,,,25724802,Serbia and Montenegro (until 2006-2009),single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary,Private (individuals & organizations),NA,2004-11-17T00:00:00.000Z
