id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,refCode,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Emergency.organizationLevels,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.organizationSubTypes,sourceObjects_Cluster.organizationLevels,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_GlobalCluster.organizationLevels,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,sourceObjects_Plan.organizationLevels,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.organizationSubTypes,destinationObjects_Cluster.organizationLevels,destinationObjects_Cluster.code,destinationObjects_Emergency.code,destinationObjects_GlobalCluster.code,destinationObjects_Location.code,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.organizationSubTypes,destinationObjects_Plan.organizationLevels,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.organizationSubTypes,destinationObjects_Project.organizationLevels,destinationObjects_Project.code,destinationObjects_UsageYear.code
264561,12345679,2023,,financial,2023-02-15T12:57:32.026Z,2022-11-28T00:00:00Z,2022-11-28T00:00:00Z,"Action A: Man made crisis and natural disasters,Action C: DIPECHO (ECHO/-SF/BUD/2023/91000)",,0.972,2022-11-29T00:00:00Z,Parked,Multiyear,TRUE,12000000,EUR,Traditional aid,,commitment,2023-02-16T08:20:42.623Z,2,incoming,shared,ECHO/-SF/BUD/2023/91000,,,,,,,8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45; 44,2024; 2023,shared; shared,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264562,17489712,2023,,financial,2022-11-30T02:26:13.815Z,2022-11-29T00:00:00Z,2022-11-29T00:00:00Z,Action A: Man made crisis and natural disasters (ECHO/IRQ/BUD/2023/91000),unearmarked,0.972,2022-11-29T00:00:00Z,Parked,Multiyear,TRUE,17000000,EUR,Traditional aid,,commitment,2022-12-16T12:55:02.493Z,1,incoming,shared,ECHO/IRQ/BUD/2023/91000,,,,,,,8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,Iraq,single,,,,,,44; 45,2023; 2024,shared; shared,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264563,12860082,2023,,financial,2022-11-30T02:26:14.068Z,2022-11-25T00:00:00Z,2022-11-25T00:00:00Z,Action A: Man made crisis and natural disasters (ECHO/SYR/BUD/2023/91000),unearmarked,0.972,2022-11-29T00:00:00Z,Parked,Multiyear,TRUE,12500000,EUR,Traditional aid,,commitment,2022-12-16T12:55:41.555Z,1,incoming,shared,ECHO/SYR/BUD/2023/91000,,,,,,,8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,Jordan,single,,,,,,44; 45,2023; 2024,shared; shared,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264564,61728395,2023,,financial,2022-11-30T02:26:14.262Z,2022-11-25T00:00:00Z,2022-11-25T00:00:00Z,Action A: Man made crisis and natural disasters (ECHO/SYR/BUD/2023/91000),unearmarked,0.972,2022-11-29T00:00:00Z,Parked,Multiyear,TRUE,60000000,EUR,Traditional aid,,commitment,2022-12-16T12:49:21.524Z,1,incoming,shared,ECHO/SYR/BUD/2023/91000,,,,,,,8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,Lebanon,single,,,,,,44; 45,2023; 2024,shared; shared,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264565,146604938,2023,,financial,2022-11-30T02:26:14.439Z,2022-11-25T00:00:00Z,2022-11-25T00:00:00Z,Action A: Man made crisis and natural disasters (ECHO/SYR/BUD/2023/91000),unearmarked,0.972,2022-11-29T00:00:00Z,Parked,Multiyear,TRUE,142500000,EUR,Traditional aid,,pledge,2023-02-17T12:45:18.747Z,1,incoming,shared,ECHO/SYR/BUD/2023/91000,,,,,,,8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Syrian Arab Republic,single,,,,,,45; 44,2024; 2023,shared; shared,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264567,2110977,,,financial,2022-11-30T06:35:19.877Z,2022-11-21T00:00:00Z,2022-11-21T00:00:00Z,project is focused towards  supporting conflict affected  households in BAY states to rebuild their resilient capacities to respond to shocks and stresses,unearmarked,9.948,2022-11-24T00:00:00Z,Standard,,TRUE,21000000,NOK,Traditional aid,,commitment,2022-11-30T06:35:19.877Z,1,incoming,single,,167,Norway,single,,,,2930,"Norway, Government of",single,Governments,National Governments,National and Sub-National State Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,26512,Agriculture,single,,163,Nigeria,single,,4399,Food & Agriculture Organization of the United Nations,single,Multilateral Organizations,44,2023,single,,UN Agencies,International Actors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264570,1000000,,,financial,2022-11-30T06:49:21.889Z,2022-11-21T00:00:00Z,2022-11-21T00:00:00Z,the supporting conflict affected communities in BAY states to rebuild their  agriculture-based livelihoods,unearmarked,,2022-11-24T00:00:00Z,Standard,,TRUE,,,Traditional aid,,commitment,2022-11-30T06:49:21.889Z,1,incoming,single,,,,,,,,1386,Mohamad Bin Rashid Al Maktoum Foundation,single,Private Organizations,International Private Organizations,International Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,26512,Agriculture,single,,163,Nigeria,single,,4399,Food & Agriculture Organization of the United Nations,single,Multilateral Organizations,44,2023,single,,UN Agencies,International Actors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264607,96889,2020,,financial,2022-11-30T11:31:02.909Z,2020-04-23T00:00:00Z,2020-04-23T00:00:00Z,Coordinated Action for Multi-Sector Programming in Camp and Out-of-Camp Settings,unearmarked,0.916,2022-05-31T00:00:00Z,Standard,,TRUE,88750,EUR,Traditional aid,204316,commitment,2022-11-30T11:31:02.909Z,1,incoming,single,ECHO/SYR/BUD/2020/91012,,,,,,,8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,41,2020,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,4; 26480,Emergency Shelter and NFI; Coordination and support services,shared; shared,NULL; NULL,43,Central African Republic,single,,2886,Agency for Technical Cooperation and Development,single,NGOs,44,2023,single,,International NGOs,International Actors,,,,,NULL; NULL,NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264612,541335,2022,,financial,2022-11-30T12:27:11.725Z,2022-04-21T00:00:00Z,2022-04-21T00:00:00Z,"Enhancing access to humanitarian support through education, nutrition and protection services for most vulnerable children in Dadaab, Kakuma and Kalobeyei Refugee Settlements, and lifesaving therapeutic feeds for children under 5 years in Arid and Semi-Arid Lands (ASAL) counties.",earmarked,0.92,2022-04-25T00:00:00Z,Standard,Multiyear,TRUE,498028,EUR,Traditional aid,245767,commitment,2022-12-01T09:34:51.280Z,1,incoming,single,ECHO/-HF/BUD/2022/91012,,,,,,,8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Education,single,,116,Kenya,single,,2915,United Nations Children's Fund,single,Multilateral Organizations,44,2023,single,,UN Agencies,International Actors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264619,0,2022,264621|264620,financial,2022-12-01T02:25:29.541Z,2022-11-29T00:00:00Z,2022-11-29T00:00:00Z,"Advancing IOM’s Global Data Institute, Improved Humanitarian Assistance Through Enhanced Displacement Data And Risk Reduction Around Migration, Enviro",unearmarked,0.972,2022-11-30T00:00:00Z,Parked,Multiyear,TRUE,0,EUR,Traditional aid,,commitment,2022-12-21T09:14:03.733Z,1,incoming,shared,AA-S08-321.50 ALL 38/22,83,Germany,single,,,,4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2986,International Organization for Migration,single,Multilateral Organizations,43; 44,2022; 2023,shared; shared,NULL; NULL,UN Agencies,International Actors,NULL; NULL,NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264621,1543210,2023,,financial,2022-12-01T02:25:30.106Z,2022-11-29T00:00:00Z,2022-11-29T00:00:00Z,"Advancing IOM’s Global Data Institute, Improved Humanitarian Assistance Through Enhanced Displacement Data And Risk Reduction Around Migration, Enviro",earmarked,0.972,2022-11-30T00:00:00Z,Standard,Multiyear,TRUE,1500000,EUR,Traditional aid,264619,commitment,2022-12-21T09:14:03.594Z,1,incoming,single,AA-S08-321.50 ALL 38/22,83,Germany,single,,,,4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,26480,Coordination and support services,single,,251,Global,single,,2986,International Organization for Migration,single,Multilateral Organizations,44,2023,single,,UN Agencies,International Actors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264623,0,2022,264624|264625,financial,2022-12-01T02:25:30.815Z,2022-11-30T00:00:00Z,2022-11-30T00:00:00Z,"German support for humanitarian demining in Afghanistan for stabilization, resilience education and reconciliation",earmarked,0.972,2022-11-30T00:00:00Z,Parked,Mine action|Multiyear,TRUE,0,EUR,Traditional aid,,commitment,2022-12-16T12:22:03.047Z,1,incoming,shared,AA-S07 440.70 AFG 02/22,83,Germany,single,,,,4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Afghanistan,single,,5311,United Nations Mine Action Service,single,Multilateral Organizations,43; 44,2022; 2023,shared; shared,NULL; NULL,UN Agencies,International Actors,NULL; NULL,NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264625,3086420,2023,,financial,2022-12-01T02:25:31.286Z,2022-11-30T00:00:00Z,2022-11-30T00:00:00Z,"German support for humanitarian demining in Afghanistan for stabilization, resilience education and reconciliation",earmarked,0.972,2022-11-30T00:00:00Z,Standard,Mine action|Multiyear,TRUE,3000000,EUR,Traditional aid,264623,commitment,2022-12-16T12:22:02.875Z,1,incoming,single,AA-S07 440.70 AFG 02/22,83,Germany,single,,,,4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,Protection - Mine Action,single,,1,Afghanistan,single,,5311,United Nations Mine Action Service,single,Multilateral Organizations,44,2023,single,,UN Agencies,International Actors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264626,0,2022,264628|264627,financial,2022-12-01T02:25:31.560Z,2022-11-29T00:00:00Z,2022-11-29T00:00:00Z,Establishment of a Global Humanitarian Rapid Response Fund,softly earmarked,0.972,2022-11-30T00:00:00Z,Parked,Multiyear,TRUE,0,EUR,Traditional aid,,commitment,2022-12-21T08:58:56.488Z,1,incoming,shared,AA-S08-321.50 ALL 37/22,83,Germany,single,,,,4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,Global,single,,2986,International Organization for Migration,single,Multilateral Organizations,43; 44,2022; 2023,shared; shared,NULL; NULL,UN Agencies,International Actors,NULL; NULL,NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264628,1543210,2023,,financial,2022-12-01T02:25:32.036Z,2022-11-29T00:00:00Z,2022-11-29T00:00:00Z,Establishment of a Global Humanitarian Rapid Response Fund,softly earmarked,0.972,2022-11-30T00:00:00Z,Standard,Multiyear,TRUE,1500000,EUR,Traditional aid,264626,commitment,2022-12-21T08:58:56.368Z,1,incoming,single,AA-S08-321.50 ALL 37/22,83,Germany,single,,,,4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,Global,single,,2986,International Organization for Migration,single,Multilateral Organizations,44,2023,single,,UN Agencies,International Actors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264643,319693,2022,,financial,2022-12-01T02:25:37.480Z,2022-11-07T00:00:00Z,2022-11-07T00:00:00Z,Humanitarian Support 2022 - Rapid Response Mechanism,unearmarked,10.948,2022-11-30T00:00:00Z,Standard,Multiyear,TRUE,3500000,SEK,Traditional aid,,commitment,2022-12-16T13:19:16.535Z,1,incoming,shared,,216,Sweden,single,,,,2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,"Congo, The Democratic Republic of the",single,,2849,Save the Children,single,NGOs,43; 44,2022; 2023,shared; shared,NULL; NULL,International NGOs,International Actors,NULL; NULL,NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264644,432776,2022,,financial,2022-12-01T02:25:37.721Z,2022-11-16T00:00:00Z,2022-11-16T00:00:00Z,Humanitarian Support 2022 - Rapid Response Mechanism,unearmarked,10.398,2022-11-30T00:00:00Z,Standard,Multiyear,TRUE,4500000,SEK,Traditional aid,,commitment,2022-12-16T13:18:24.820Z,1,incoming,shared,,216,Sweden,single,,,,2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,Lebanon,single,,2849,Save the Children,single,NGOs,43; 44,2022; 2023,shared; shared,NULL; NULL,International NGOs,International Actors,NULL; NULL,NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264649,10342387,2023,,financial,2023-02-18T02:25:46.651Z,2022-11-30T00:00:00Z,2022-11-30T00:00:00Z,Action A: Man made crisis and natural disasters (ECHO/UKR/BUD/2023/91000),unearmarked,0.972,2022-11-30T00:00:00Z,Parked,Multiyear,TRUE,10052800,EUR,Traditional aid,,pledge,2023-02-22T09:28:50.315Z,2,incoming,shared,ECHO/UKR/BUD/2023/91000,,,,,,,8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,"Moldova, Republic of",single,,,,,,45; 44,2024; 2023,shared; shared,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264650,10290237,2023,,financial,2023-02-18T02:25:46.819Z,2022-11-30T00:00:00Z,2022-11-30T00:00:00Z,Action A: Man made crisis and natural disasters (ECHO/UKR/BUD/2023/91000),unearmarked,0.1137,2022-11-30T00:00:00Z,Parked,Multiyear,TRUE,1170000,EUR,Traditional aid,,pledge,2023-02-22T09:28:10.043Z,2,incoming,shared,ECHO/UKR/BUD/2023/91000,,,,,,,8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,"Moldova, Republic of",single,,,,,,45; 44,2024; 2023,shared; shared,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264651,149325103,2023,,financial,2023-02-18T02:25:46.976Z,2022-11-30T00:00:00Z,2022-11-30T00:00:00Z,Action A: Man made crisis and natural disasters (ECHO/UKR/BUD/2023/91000),unearmarked,0.972,2022-11-30T00:00:00Z,Parked,Multiyear,TRUE,145144000,EUR,Traditional aid,,pledge,2023-02-22T09:26:45.876Z,2,incoming,shared,ECHO/UKR/BUD/2023/91000,,,,,,,8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Ukraine,single,,,,,,45; 44,2024; 2023,shared; shared,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264652,1676955,2023,,financial,2023-02-18T02:25:46.489Z,2022-11-30T00:00:00Z,2022-11-30T00:00:00Z,Action A: Man made crisis and natural disasters (ECHO/UKR/BUD/2023/91000),unearmarked,0.972,2022-11-30T00:00:00Z,Parked,Multiyear,TRUE,1630000,EUR,Traditional aid,,pledge,2023-02-22T09:29:29.679Z,2,incoming,shared,ECHO/UKR/BUD/2023/91000,,,,,,,8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,44,2023,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,Bosnia and Herzegovina,single,,,,,,45; 44,2024; 2023,shared; shared,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264655,0,,,financial,2022-12-01T06:52:29.613Z,2022-12-01T00:00:00Z,2022-12-01T00:00:00Z,DRC Polio	Health,earmarked,,2022-08-31T00:00:00Z,Standard,,TRUE,,,Traditional aid,,commitment,2023-01-04T11:16:09.866Z,1,incoming,single,7200GH22IO00001	SM220598,237,United States,single,,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Health,single,,52,"Congo, The Democratic Republic of the",single,,2915,United Nations Children's Fund,single,Multilateral Organizations,44,2023,single,,UN Agencies,International Actors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264656,700000,,,financial,2022-12-01T06:56:46.886Z,2022-08-08T00:00:00Z,2022-08-08T00:00:00Z,Moldova COVID-19 Vaccine Roll Out	Health,earmarked,,2022-08-31T00:00:00Z,Standard,,TRUE,,,Traditional aid,,commitment,2022-12-01T06:56:46.886Z,1,incoming,single,7200GH22IO00001	SM220585,237,United States,single,,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Health,single,,146,"Moldova, Republic of",single,,2915,United Nations Children's Fund,single,Multilateral Organizations,44,2023,single,,UN Agencies,International Actors,,,,,,,911,Coronavirus disease Outbreak - COVID -19,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264657,500000,,,financial,2022-12-01T06:59:00.072Z,2022-08-07T00:00:00Z,2022-08-07T00:00:00Z,Sudan	 Sudan COVID-19 Vaccine Roll Out	Health,earmarked,,2022-08-31T00:00:00Z,Standard,,TRUE,,,Traditional aid,,commitment,2022-12-01T06:59:00.072Z,1,incoming,single,7200GH22IO00001	SM220582,237,United States,single,,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Health,single,,212,Sudan,single,,2915,United Nations Children's Fund,single,Multilateral Organizations,44,2023,single,,UN Agencies,International Actors,,,,,,,911,Coronavirus disease Outbreak - COVID -19,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264664,529243,2022,,financial,2022-12-01T09:35:25.538Z,2022-04-21T00:00:00Z,2022-04-21T00:00:00Z,"Enhancing access to humanitarian support through education, nutrition and protection services for most vulnerable children in Dadaab, Kakuma and Kalobeyei Refugee Settlements, and lifesaving therapeutic feeds for children under 5 years in Arid and Semi-Arid Lands (ASAL) counties.",earmarked,0.92,2022-04-25T00:00:00Z,Standard,Multiyear,TRUE,486904,EUR,Traditional aid,245767,commitment,2022-12-01T09:35:25.538Z,1,incoming,single,ECHO/-HF/BUD/2022/91012,,,,,,,8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Nutrition,single,,116,Kenya,single,,2915,United Nations Children's Fund,single,Multilateral Organizations,44,2023,single,,UN Agencies,International Actors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264665,288118,2022,,financial,2022-12-01T09:36:02.153Z,2022-04-21T00:00:00Z,2022-04-21T00:00:00Z,"Enhancing access to humanitarian support through education, nutrition and protection services for most vulnerable children in Dadaab, Kakuma and Kalobeyei Refugee Settlements, and lifesaving therapeutic feeds for children under 5 years in Arid and Semi-Arid Lands (ASAL) counties.",earmarked,0.92,2022-04-25T00:00:00Z,Standard,Multiyear,TRUE,265069,EUR,Traditional aid,245767,commitment,2022-12-01T09:36:02.153Z,1,incoming,single,ECHO/-HF/BUD/2022/91012,,,,,,,8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,Protection - Child Protection,single,,116,Kenya,single,,2915,United Nations Children's Fund,single,Multilateral Organizations,44,2023,single,,UN Agencies,International Actors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264688,143198,2021,,financial,2022-12-01T12:54:29.373Z,2021-06-30T00:00:00Z,2021-06-30T00:00:00Z,Cash Assistance in Re-Emerging Markets in Syria – phase 2 (CARMA2),earmarked,0.838,2022-04-26T00:00:00Z,Standard,Multiyear,TRUE,120000,EUR,Traditional aid,235854,commitment,2023-02-17T12:48:54.431Z,1,incoming,single,ECHO/SYR/BUD/2021/91035,,,,,,,8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,42,2021,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Protection,single,,218,Syrian Arab Republic,single,,3162,Caritas Germany (DCV),single,NGOs,44,2023,single,,International NGOs,International Actors,,,,,,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,,,,6959,Protection,single,,,,NA,NA,NA,NA,NA,1114,Syrian Arab Republic Humanitarian Response Plan 2023,single,,,,NA,196714,"Strengthening resilience of high at risk groups through Multi-AoR protection services in Jebel Saman, Aleppo",single,,,,HSYR23-PRO;FSC;NFI-196714-1,NA
264692,116743,2022,,financial,2022-12-01T13:04:06.083Z,2022-05-16T00:00:00Z,2022-05-16T00:00:00Z,"Emergency WASH and Food Security Response in Deir Ez Zor, Syria",earmarked,0.93,2022-05-16T00:00:00Z,Standard,Multiyear,TRUE,108571,EUR,Traditional aid,257716,commitment,2023-02-17T12:47:02.112Z,1,incoming,single,ECHO/SYR/BUD/2022/91006,,,,,,,8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,Water Sanitation Hygiene,single,,218,Syrian Arab Republic,single,,8582,Oxfam GB,single,NGOs,44,2023,single,,International NGOs,International Actors,,,,,,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,,,,6965,"Water, Sanitation and Hygiene",single,,,,NA,NA,NA,NA,NA,1114,Syrian Arab Republic Humanitarian Response Plan 2023,single,,,,NA,196647,"Emergency WASH response and Building Resilience to crisis more than 1 million affected men, women, boys and girls in Syria",single,,,,HSYR23-WSH-196647-1,NA
264694,40000000,,,financial,2022-12-01T13:21:30.467Z,2022-07-11T00:00:00Z,2022-07-11T00:00:00Z,Afghanistan	Afghanistan: Keep schools open	Education,earmarked,,2022-08-31T00:00:00Z,Standard,USAID,TRUE,,,Traditional aid,,commitment,2023-02-03T11:37:41.344Z,1,incoming,single,72030622IO00002	SH220011,237,United States,single,,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Education,single,,1,Afghanistan,single,,2915,United Nations Children's Fund,single,Multilateral Organizations,44,2023,single,,UN Agencies,International Actors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264695,4500000,,,financial,2022-12-01T13:24:11.580Z,2022-07-20T00:00:00Z,2022-07-20T00:00:00Z,Central African Republic	CAR: Reinforcing treatment and prevention of malnutrition in Central African Rep	Nutrition,earmarked,,2022-08-31T00:00:00Z,Standard,USAID/BHA,TRUE,,,Traditional aid,,commitment,2023-02-28T11:31:54.030Z,1,incoming,single,720BHA22IO00080	SM220514,237,United States,single,,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Nutrition,single,,43,Central African Republic,single,,2915,United Nations Children's Fund,single,Multilateral Organizations,44,2023,single,,UN Agencies,International Actors,,,,,,,,,,,,,6952,Nutrition,single,,,,,,,,,1130,République Centrafricaine Plan de Réponse Humanitaire 2023,single,,,,,,,,,,,,
